Region,Hour of year,Cumulative contrail warming
India,19.0994,79.2304
India,20.2222,81.7097
India,21.3451,84.063
India,22.4679,86.2736
India,23.5907,88.3441
India,24.7135,90.2822
India,25.8363,92.1017
India,26.9591,93.8092
India,28.082,95.3994
India,29.2048,96.8845
India,30.3276,98.2617
India,31.4504,99.5417
India,32.5732,100.7382
India,33.7076,101.8518
India,34.8304,102.8699
India,35.9532,103.8065
India,37.0761,104.666
India,38.1989,105.4506
India,39.3217,106.1696
India,40.4445,106.8422
India,41.5673,107.465
India,42.6901,108.0381
India,43.8129,108.562
India,44.9358,109.0437
India,46.0586,109.4804
India,47.1814,109.875
India,48.3042,110.2339
India,49.427,110.5553
India,50.5614,110.8442
India,51.6842,111.0999
India,52.807,111.328
India,53.9299,111.529
India,55.0527,111.7036
India,56.1755,111.8538
India,57.2983,111.9813
India,58.4211,112.0871
India,59.5439,112.1724
India,60.6667,112.2406
India,61.7896,112.2939
India,62.9124,112.3357
India,64.0352,112.3672
India,65.158,112.3894
India,66.2808,112.4039
India,67.4152,112.4128
India,68.538,112.4176
India,69.6608,112.4191
India,70.7837,112.4192
India,71.9065,112.4192
India,73.0293,112.4192
India,74.1521,112.4176
India,75.2749,112.4073
India,76.3977,112.3843
India,77.5205,112.3479
India,78.6434,112.2916
India,79.7662,112.2116
India,80.889,112.1046
India,82.0118,111.9655
India,83.1346,111.7967
India,84.269,111.5897
India,85.3918,111.3419
India,86.5146,111.0461
India,87.6375,110.7005
India,88.7603,110.3038
India,89.8831,109.8455
India,91.0059,109.3182
India,92.1287,108.7089
India,93.2515,108.0105
India,94.3743,107.2227
India,95.4972,106.3081
India,96.62,105.2362
India,97.7428,103.9703
India,98.8656,102.4164
India,100.0,100.0
North Pacific,0.0,0.0592
North Pacific,1.1228,4.5001
North Pacific,2.2456,8.2286
North Pacific,3.3684,11.5792
North Pacific,4.4913,14.703
North Pacific,5.6141,17.6745
North Pacific,6.7369,20.4961
North Pacific,7.8597,23.1688
North Pacific,8.9825,25.7179
North Pacific,10.1053,28.1526
North Pacific,11.2282,30.4805
North Pacific,12.351,32.7141
North Pacific,13.4738,34.8618
North Pacific,14.5966,36.9421
North Pacific,15.7194,38.9642
North Pacific,16.8538,40.9401
North Pacific,17.9766,42.8422
North Pacific,19.0994,44.6952
North Pacific,20.2222,46.5015
North Pacific,21.3451,48.2672
North Pacific,22.4679,49.9917
North Pacific,23.5907,51.6801
North Pacific,24.7135,53.3308
North Pacific,25.8363,54.9471
North Pacific,26.9591,56.5298
North Pacific,28.082,58.0753
North Pacific,29.2048,59.5838
North Pacific,30.3276,61.0581
North Pacific,31.4504,62.5033
North Pacific,32.5732,63.9227
North Pacific,33.7076,65.327
North Pacific,34.8304,66.6832
North Pacific,35.9532,68.0097
North Pacific,37.0761,69.3081
North Pacific,38.1989,70.5787
North Pacific,39.3217,71.8225
North Pacific,40.4445,73.0336
North Pacific,41.5673,74.2206
North Pacific,42.6901,75.3846
North Pacific,43.8129,76.5225
North Pacific,44.9358,77.6368
North Pacific,46.0586,78.7251
North Pacific,47.1814,79.786
North Pacific,48.3042,80.8232
North Pacific,49.427,81.8338
North Pacific,50.5614,82.8266
North Pacific,51.6842,83.7844
North Pacific,52.807,84.7166
North Pacific,53.9299,85.6228
North Pacific,55.0527,86.5045
North Pacific,56.1755,87.3605
North Pacific,57.2983,88.1892
North Pacific,58.4211,88.9864
North Pacific,59.5439,89.7553
North Pacific,60.6667,90.4964
North Pacific,61.7896,91.213
North Pacific,62.9124,91.9036
North Pacific,64.0352,92.57
North Pacific,65.158,93.2105
North Pacific,66.2808,93.8238
North Pacific,67.4152,94.4175
North Pacific,68.538,94.9755
North Pacific,69.6608,95.5093
North Pacific,70.7837,96.0196
North Pacific,71.9065,96.5054
North Pacific,73.0293,96.9666
North Pacific,74.1521,97.4027
North Pacific,75.2749,97.8152
North Pacific,76.3977,98.2035
North Pacific,77.5205,98.5666
North Pacific,78.6434,98.9045
North Pacific,79.7662,99.2172
North Pacific,80.889,99.5078
North Pacific,82.0118,99.7741
North Pacific,83.1346,100.0163
North Pacific,84.269,100.2382
North Pacific,85.3918,100.4341
North Pacific,86.5146,100.6037
North Pacific,87.6375,100.7498
North Pacific,88.7603,100.8738
North Pacific,89.8831,100.9726
North Pacific,91.0059,101.0439
North Pacific,92.1287,101.0907
North Pacific,93.2515,101.1144
North Pacific,94.3743,101.1081
North Pacific,95.4972,101.0611
North Pacific,96.62,100.9659
North Pacific,97.7428,100.8118
North Pacific,98.8656,100.5587
North Pacific,100.0,100.0
Arctic,0.0,0.2132
Arctic,1.1345,9.1611
Arctic,2.269,15.2649
Arctic,3.4036,20.3615
Arctic,4.5381,24.7247
Arctic,5.6726,28.6498
Arctic,6.8071,32.263
Arctic,7.9532,35.6197
Arctic,9.0878,38.7014
Arctic,10.2223,41.6003
Arctic,11.3568,44.3391
Arctic,12.4913,46.9203
Arctic,13.6258,49.3527
Arctic,14.7719,51.6647
Arctic,15.9065,53.8261
Arctic,17.041,55.9021
Arctic,18.1755,57.9051
Arctic,19.31,59.8299
Arctic,20.4445,61.68
Arctic,21.5906,63.4711
Arctic,22.7252,65.1781
Arctic,23.8597,66.8177
Arctic,24.9942,68.3914
Arctic,26.1287,69.9093
Arctic,27.2633,71.3752
Arctic,28.3978,72.7855
Arctic,29.5439,74.1558
Arctic,30.6784,75.4652
Arctic,31.8129,76.7265
Arctic,32.9474,77.9351
Arctic,34.082,79.0925
Arctic,35.2165,80.2059
Arctic,36.3626,81.2917
Arctic,37.4971,82.3311
Arctic,38.6316,83.3319
Arctic,39.7661,84.2915
Arctic,40.9007,85.2114
Arctic,42.0352,86.0964
Arctic,43.1813,86.9586
Arctic,44.3158,87.7802
Arctic,45.4503,88.5664
Arctic,46.5849,89.3233
Arctic,47.7194,90.0506
Arctic,48.8539,90.751
Arctic,50.0,91.434
Arctic,51.1345,92.0848
Arctic,52.269,92.7117
Arctic,53.4036,93.3128
Arctic,54.5381,93.8889
Arctic,55.6726,94.4394
Arctic,56.8071,94.9688
Arctic,57.9532,95.4805
Arctic,59.0878,95.9663
Arctic,60.2223,96.4317
Arctic,61.3568,96.8741
Arctic,62.4913,97.2947
Arctic,63.6258,97.6934
Arctic,64.7719,98.0738
Arctic,65.9065,98.4291
Arctic,67.041,98.7651
Arctic,68.1755,99.0793
Arctic,69.31,99.3753
Arctic,70.4445,99.6524
Arctic,71.5906,99.9114
Arctic,72.7252,100.1501
Arctic,73.8597,100.3725
Arctic,74.9942,100.5775
Arctic,76.1287,100.7665
Arctic,77.2633,100.94
Arctic,78.3978,101.0985
Arctic,79.5439,101.2428
Arctic,80.6784,101.3718
Arctic,81.8129,101.4814
Arctic,82.9474,101.5746
Arctic,84.082,101.6542
Arctic,85.2165,101.7202
Arctic,86.3626,101.7739
Arctic,87.4971,101.8123
Arctic,88.6316,101.8393
Arctic,89.7661,101.8555
Arctic,90.9007,101.8619
Arctic,92.0352,101.8623
Arctic,93.1813,101.8573
Arctic,94.3158,101.8278
Arctic,95.4503,101.7609
Arctic,96.5849,101.6353
Arctic,97.7194,101.4151
Arctic,98.8539,101.0186
Arctic,100.0,100.0
Honiara FIR,0.0,1.7861
Honiara FIR,1.3221,81.5831
Honiara FIR,2.6578,121.0329
Honiara FIR,3.9935,147.5454
Honiara FIR,5.3292,165.4911
Honiara FIR,6.6648,178.6367
Honiara FIR,7.9869,188.1757
Honiara FIR,9.3226,194.7863
Honiara FIR,10.6583,199.1208
Honiara FIR,11.994,201.8326
Honiara FIR,13.3297,203.3334
Honiara FIR,14.6654,204.027
Honiara FIR,15.9875,204.2756
Honiara FIR,17.3232,204.3333
Honiara FIR,18.6589,204.3336
Honiara FIR,19.9945,204.3336
Honiara FIR,21.3302,204.3336
Honiara FIR,22.6659,204.3336
Honiara FIR,23.988,204.3336
Honiara FIR,25.3237,204.3336
Honiara FIR,26.6594,204.3336
Honiara FIR,27.9951,204.3336
Honiara FIR,29.3308,204.3336
Honiara FIR,30.6665,204.3336
Honiara FIR,31.9886,204.3336
Honiara FIR,33.3242,204.3336
Honiara FIR,34.6599,204.3336
Honiara FIR,35.9956,204.3336
Honiara FIR,37.3313,204.3336
Honiara FIR,38.6534,204.3336
Honiara FIR,39.9891,204.3336
Honiara FIR,41.3248,204.3336
Honiara FIR,42.6605,204.3336
Honiara FIR,43.9962,204.3336
Honiara FIR,45.3319,204.3336
Honiara FIR,46.6539,204.3336
Honiara FIR,47.9896,204.3336
Honiara FIR,49.3253,204.3336
Honiara FIR,50.661,204.3336
Honiara FIR,51.9967,204.3336
Honiara FIR,53.3324,204.3336
Honiara FIR,54.6545,204.3336
Honiara FIR,55.9902,204.3336
Honiara FIR,57.3259,204.3336
Honiara FIR,58.6616,204.3336
Honiara FIR,59.9973,204.3336
Honiara FIR,61.333,204.3336
Honiara FIR,62.655,204.3336
Honiara FIR,63.9907,204.3336
Honiara FIR,65.3264,204.3336
Honiara FIR,66.6621,204.3336
Honiara FIR,67.9978,204.3336
Honiara FIR,69.3199,204.3336
Honiara FIR,70.6556,204.3336
Honiara FIR,71.9913,204.3336
Honiara FIR,73.327,204.3336
Honiara FIR,74.6627,204.3336
Honiara FIR,75.9984,204.3336
Honiara FIR,77.3204,204.3336
Honiara FIR,78.6561,204.3336
Honiara FIR,79.9918,204.3336
Honiara FIR,81.3275,204.3336
Honiara FIR,82.6632,204.3336
Honiara FIR,83.9989,204.3336
Honiara FIR,85.321,204.3336
Honiara FIR,86.6567,204.3336
Honiara FIR,87.9924,204.3336
Honiara FIR,89.3281,204.3336
Honiara FIR,90.6638,204.3334
Honiara FIR,91.9995,204.2089
Honiara FIR,93.3215,203.4086
Honiara FIR,94.6572,200.9322
Honiara FIR,95.9929,195.4577
Honiara FIR,97.3286,184.224
Honiara FIR,98.6643,162.4527
Honiara FIR,100.0,100.0
Nauru FIR,0.0,159.6193
Nauru FIR,2.5463,1664.3286
Nauru FIR,5.1183,1855.1444
Nauru FIR,7.6903,1887.8506
Nauru FIR,10.2366,1888.9117
Nauru FIR,12.8086,1888.9117
Nauru FIR,15.3807,1888.9117
Nauru FIR,17.927,1888.9117
Nauru FIR,20.499,1888.9117
Nauru FIR,23.071,1888.9117
Nauru FIR,25.6173,1888.9117
Nauru FIR,28.1893,1888.9117
Nauru FIR,30.7613,1888.9117
Nauru FIR,33.3333,1888.9117
Nauru FIR,35.8796,1888.9117
Nauru FIR,38.4516,1888.9117
Nauru FIR,41.0237,1888.9117
Nauru FIR,43.57,1888.9117
Nauru FIR,46.142,1888.9117
Nauru FIR,48.714,1888.9117
Nauru FIR,51.2603,1888.9117
Nauru FIR,53.8323,1888.9117
Nauru FIR,56.4043,1888.9117
Nauru FIR,58.9506,1888.9117
Nauru FIR,61.5226,1888.9117
Nauru FIR,64.0947,1888.9117
Nauru FIR,66.6667,1888.9117
Nauru FIR,69.213,1888.9117
Nauru FIR,71.785,1888.9117
Nauru FIR,74.357,1888.9117
Nauru FIR,76.9033,1888.9117
Nauru FIR,79.4753,1888.9117
Nauru FIR,82.0473,1888.9117
Nauru FIR,84.5936,1888.9117
Nauru FIR,87.1656,1888.9117
Nauru FIR,89.7377,1888.9117
Nauru FIR,92.284,1888.9117
Nauru FIR,94.856,1885.2847
Nauru FIR,97.428,1754.4253
Nauru FIR,100.0,100.0
Port Moresby FIR,0.0,0.5922
Port Moresby FIR,1.1313,25.0423
Port Moresby FIR,2.2627,40.1632
Port Moresby FIR,3.4056,52.5541
Port Moresby FIR,4.537,62.675
Port Moresby FIR,5.68,71.3302
Port Moresby FIR,6.8113,78.7652
Port Moresby FIR,7.9543,85.3512
Port Moresby FIR,9.0856,91.0956
Port Moresby FIR,10.2169,96.1563
Port Moresby FIR,11.3599,100.6606
Port Moresby FIR,12.4913,104.6068
Port Moresby FIR,13.6342,108.1194
Port Moresby FIR,14.7656,111.1691
Port Moresby FIR,15.9086,113.8767
Port Moresby FIR,17.0399,116.2469
Port Moresby FIR,18.1712,118.3366
Port Moresby FIR,19.3142,120.1911
Port Moresby FIR,20.4455,121.8142
Port Moresby FIR,21.5885,123.2616
Port Moresby FIR,22.7199,124.5044
Port Moresby FIR,23.8628,125.5881
Port Moresby FIR,24.9942,126.4991
Port Moresby FIR,26.1255,127.2641
Port Moresby FIR,27.2685,127.9026
Port Moresby FIR,28.3998,128.417
Port Moresby FIR,29.5428,128.8389
Port Moresby FIR,30.6741,129.161
Port Moresby FIR,31.8171,129.4084
Port Moresby FIR,32.9484,129.5996
Port Moresby FIR,34.0798,129.7451
Port Moresby FIR,35.2228,129.8554
Port Moresby FIR,36.3541,129.9391
Port Moresby FIR,37.4971,130.0008
Port Moresby FIR,38.6284,130.043
Port Moresby FIR,39.7714,130.0712
Port Moresby FIR,40.9027,130.0893
Port Moresby FIR,42.0341,130.0994
Port Moresby FIR,43.177,130.1036
Port Moresby FIR,44.3084,130.1043
Port Moresby FIR,45.4514,130.1043
Port Moresby FIR,46.5827,130.1043
Port Moresby FIR,47.7257,130.1043
Port Moresby FIR,48.857,130.1043
Port Moresby FIR,50.0,130.1043
Port Moresby FIR,51.1313,130.1043
Port Moresby FIR,52.2627,130.1043
Port Moresby FIR,53.4056,130.1043
Port Moresby FIR,54.537,130.1043
Port Moresby FIR,55.68,130.1043
Port Moresby FIR,56.8113,130.1043
Port Moresby FIR,57.9543,130.1043
Port Moresby FIR,59.0856,130.1043
Port Moresby FIR,60.2169,130.1043
Port Moresby FIR,61.3599,130.1043
Port Moresby FIR,62.4913,130.1043
Port Moresby FIR,63.6342,130.1043
Port Moresby FIR,64.7656,130.1043
Port Moresby FIR,65.9086,130.1043
Port Moresby FIR,67.0399,130.1043
Port Moresby FIR,68.1712,130.1043
Port Moresby FIR,69.3142,130.1043
Port Moresby FIR,70.4455,130.1043
Port Moresby FIR,71.5885,130.1043
Port Moresby FIR,72.7199,130.1043
Port Moresby FIR,73.8628,130.1043
Port Moresby FIR,74.9942,130.1043
Port Moresby FIR,76.1255,130.1043
Port Moresby FIR,77.2685,130.1043
Port Moresby FIR,78.3998,130.1025
Port Moresby FIR,79.5428,130.0934
Port Moresby FIR,80.6741,130.0734
Port Moresby FIR,81.8171,130.0379
Port Moresby FIR,82.9484,129.9765
Port Moresby FIR,84.0798,129.8799
Port Moresby FIR,85.2228,129.737
Port Moresby FIR,86.3541,129.5327
Port Moresby FIR,87.4971,129.2495
Port Moresby FIR,88.6284,128.8584
Port Moresby FIR,89.7714,128.3113
Port Moresby FIR,90.9027,127.5789
Port Moresby FIR,92.0341,126.6246
Port Moresby FIR,93.177,125.3776
Port Moresby FIR,94.3084,123.8309
Port Moresby FIR,95.4514,121.8201
Port Moresby FIR,96.5827,119.1632
Port Moresby FIR,97.7257,115.4391
Port Moresby FIR,98.857,110.2224
Port Moresby FIR,100.0,100.0
Nuuk FIR,0.0,0.3654
Nuuk FIR,1.1348,15.9913
Nuuk FIR,2.2696,24.6407
Nuuk FIR,3.4044,31.6851
Nuuk FIR,4.5391,37.5608
Nuuk FIR,5.6739,42.694
Nuuk FIR,6.8087,47.2289
Nuuk FIR,7.9435,51.323
Nuuk FIR,9.0899,55.0301
Nuuk FIR,10.2246,58.3863
Nuuk FIR,11.3594,61.4591
Nuuk FIR,12.4942,64.3116
Nuuk FIR,13.629,66.9753
Nuuk FIR,14.7638,69.4412
Nuuk FIR,15.8986,71.7237
Nuuk FIR,17.0449,73.8523
Nuuk FIR,18.1797,75.8327
Nuuk FIR,19.3145,77.6987
Nuuk FIR,20.4493,79.4504
Nuuk FIR,21.5841,81.0973
Nuuk FIR,22.7189,82.6689
Nuuk FIR,23.8536,84.1583
Nuuk FIR,25.0,85.5717
Nuuk FIR,26.1348,86.8592
Nuuk FIR,27.2696,88.0703
Nuuk FIR,28.4044,89.2069
Nuuk FIR,29.5391,90.2695
Nuuk FIR,30.6739,91.2681
Nuuk FIR,31.8087,92.2116
Nuuk FIR,32.9435,93.0902
Nuuk FIR,34.0899,93.922
Nuuk FIR,35.2246,94.6925
Nuuk FIR,36.3594,95.4139
Nuuk FIR,37.4942,96.091
Nuuk FIR,38.629,96.723
Nuuk FIR,39.7638,97.3133
Nuuk FIR,40.8986,97.8684
Nuuk FIR,42.0449,98.3929
Nuuk FIR,43.1797,98.8747
Nuuk FIR,44.3145,99.3206
Nuuk FIR,45.4493,99.7301
Nuuk FIR,46.5841,100.1078
Nuuk FIR,47.7189,100.4547
Nuuk FIR,48.8536,100.7698
Nuuk FIR,50.0,101.0557
Nuuk FIR,51.1348,101.3106
Nuuk FIR,52.2696,101.5371
Nuuk FIR,53.4044,101.7384
Nuuk FIR,54.5391,101.9162
Nuuk FIR,55.6739,102.0718
Nuuk FIR,56.8087,102.2081
Nuuk FIR,57.9435,102.3255
Nuuk FIR,59.0899,102.4255
Nuuk FIR,60.2246,102.5089
Nuuk FIR,61.3594,102.5772
Nuuk FIR,62.4942,102.632
Nuuk FIR,63.629,102.6742
Nuuk FIR,64.7638,102.7047
Nuuk FIR,65.8986,102.7253
Nuuk FIR,67.0449,102.7392
Nuuk FIR,68.1797,102.7469
Nuuk FIR,69.3145,102.7505
Nuuk FIR,70.4493,102.7517
Nuuk FIR,71.5841,102.7519
Nuuk FIR,72.7189,102.7519
Nuuk FIR,73.8536,102.7519
Nuuk FIR,75.0,102.7519
Nuuk FIR,76.1348,102.7519
Nuuk FIR,77.2696,102.7519
Nuuk FIR,78.4044,102.7519
Nuuk FIR,79.5391,102.7519
Nuuk FIR,80.6739,102.7519
Nuuk FIR,81.8087,102.7519
Nuuk FIR,82.9435,102.7519
Nuuk FIR,84.0899,102.7519
Nuuk FIR,85.2246,102.7519
Nuuk FIR,86.3594,102.7519
Nuuk FIR,87.4942,102.7519
Nuuk FIR,88.629,102.7519
Nuuk FIR,89.7638,102.7519
Nuuk FIR,90.8986,102.7519
Nuuk FIR,92.0449,102.7519
Nuuk FIR,93.1797,102.7519
Nuuk FIR,94.3145,102.7508
Nuuk FIR,95.4493,102.736
Nuuk FIR,96.5841,102.6628
Nuuk FIR,97.7189,102.4715
Nuuk FIR,98.8536,102.0017
Nuuk FIR,100.0,100.0
Reykjavik FIR,0.0,0.5913
Reykjavik FIR,1.1347,22.2057
Reykjavik FIR,2.2693,34.5995
Reykjavik FIR,3.404,43.4841
Reykjavik FIR,4.5386,50.586
Reykjavik FIR,5.6733,56.489
Reykjavik FIR,6.8079,61.5622
Reykjavik FIR,7.9542,66.0675
Reykjavik FIR,9.0888,70.0175
Reykjavik FIR,10.2235,73.5812
Reykjavik FIR,11.3581,76.7252
Reykjavik FIR,12.4928,79.5395
Reykjavik FIR,13.6274,82.0881
Reykjavik FIR,14.7621,84.3871
Reykjavik FIR,15.9083,86.5031
Reykjavik FIR,17.043,88.4467
Reykjavik FIR,18.1776,90.2327
Reykjavik FIR,19.3123,91.8748
Reykjavik FIR,20.4469,93.3859
Reykjavik FIR,21.5816,94.7833
Reykjavik FIR,22.7162,96.0695
Reykjavik FIR,23.8625,97.2725
Reykjavik FIR,24.9971,98.3746
Reykjavik FIR,26.1318,99.3702
Reykjavik FIR,27.2664,100.2865
Reykjavik FIR,28.4011,101.1343
Reykjavik FIR,29.5357,101.9152
Reykjavik FIR,30.6704,102.6311
Reykjavik FIR,31.8166,103.2947
Reykjavik FIR,32.9513,103.8996
Reykjavik FIR,34.0859,104.4583
Reykjavik FIR,35.2206,104.971
Reykjavik FIR,36.3552,105.4344
Reykjavik FIR,37.4899,105.8584
Reykjavik FIR,38.6361,106.2506
Reykjavik FIR,39.7708,106.6056
Reykjavik FIR,40.9054,106.9292
Reykjavik FIR,42.0401,107.2212
Reykjavik FIR,43.1747,107.4841
Reykjavik FIR,44.3094,107.7163
Reykjavik FIR,45.444,107.9179
Reykjavik FIR,46.5903,108.0929
Reykjavik FIR,47.7249,108.2445
Reykjavik FIR,48.8596,108.3746
Reykjavik FIR,49.9942,108.4864
Reykjavik FIR,51.1289,108.5845
Reykjavik FIR,52.2635,108.6656
Reykjavik FIR,53.3982,108.7324
Reykjavik FIR,54.5444,108.7871
Reykjavik FIR,55.6791,108.8304
Reykjavik FIR,56.8137,108.8644
Reykjavik FIR,57.9484,108.8896
Reykjavik FIR,59.083,108.9072
Reykjavik FIR,60.2177,108.9199
Reykjavik FIR,61.3523,108.9282
Reykjavik FIR,62.4986,108.9329
Reykjavik FIR,63.6332,108.9352
Reykjavik FIR,64.7679,108.936
Reykjavik FIR,65.9025,108.9362
Reykjavik FIR,67.0372,108.9362
Reykjavik FIR,68.1718,108.9362
Reykjavik FIR,69.3181,108.9362
Reykjavik FIR,70.4527,108.9362
Reykjavik FIR,71.5874,108.9362
Reykjavik FIR,72.722,108.9362
Reykjavik FIR,73.8567,108.9362
Reykjavik FIR,74.9913,108.9362
Reykjavik FIR,76.126,108.9362
Reykjavik FIR,77.2722,108.9362
Reykjavik FIR,78.4069,108.9362
Reykjavik FIR,79.5415,108.9362
Reykjavik FIR,80.6762,108.9362
Reykjavik FIR,81.8108,108.9362
Reykjavik FIR,82.9455,108.9362
Reykjavik FIR,84.0801,108.9361
Reykjavik FIR,85.2264,108.9354
Reykjavik FIR,86.361,108.9308
Reykjavik FIR,87.4957,108.9179
Reykjavik FIR,88.6303,108.8908
Reykjavik FIR,89.765,108.8418
Reykjavik FIR,90.8996,108.7597
Reykjavik FIR,92.0343,108.633
Reykjavik FIR,93.1805,108.4404
Reykjavik FIR,94.3152,108.1579
Reykjavik FIR,95.4498,107.7339
Reykjavik FIR,96.5845,107.0976
Reykjavik FIR,97.7191,106.1316
Reykjavik FIR,98.8538,104.5421
Reykjavik FIR,100.0,100.0
Edmonton FIR,0.0,0.2833
Edmonton FIR,1.1228,11.4328
Edmonton FIR,2.2456,18.7982
Edmonton FIR,3.3684,25.0064
Edmonton FIR,4.4913,30.5394
Edmonton FIR,5.6141,35.5451
Edmonton FIR,6.7369,40.1129
Edmonton FIR,7.8597,44.3585
Edmonton FIR,8.9825,48.2562
Edmonton FIR,10.1053,51.8772
Edmonton FIR,11.2282,55.2927
Edmonton FIR,12.351,58.4704
Edmonton FIR,13.4738,61.4571
Edmonton FIR,14.5966,64.2987
Edmonton FIR,15.7194,66.9999
Edmonton FIR,16.8538,69.5813
Edmonton FIR,17.9766,72.004
Edmonton FIR,19.0994,74.3084
Edmonton FIR,20.2222,76.4958
Edmonton FIR,21.3451,78.5613
Edmonton FIR,22.4679,80.52
Edmonton FIR,23.5907,82.3737
Edmonton FIR,24.7135,84.1341
Edmonton FIR,25.8363,85.7996
Edmonton FIR,26.9591,87.3813
Edmonton FIR,28.082,88.8939
Edmonton FIR,29.2048,90.3342
Edmonton FIR,30.3276,91.7004
Edmonton FIR,31.4504,93.0037
Edmonton FIR,32.5732,94.238
Edmonton FIR,33.7076,95.4194
Edmonton FIR,34.8304,96.5345
